iso2c,country,year,fertility.rate,life.expectancy,population,GDP.per.capita.Current.USD,15.to.25.yr.female.literacy,iso3c,region,capital,longitude,latitude,income,lending
LS,Lesotho,2011,3.137,47.9837317073171,2029516,1243.911085377,,LSO,Sub-Saharan Africa (all income levels),Maseru,27.7167,-29.5208,Lower middle income,IDA
LS,Lesotho,2012,,,2051545,1193.03905080209,,LSO,Sub-Saharan Africa (all income levels),Maseru,27.7167,-29.5208,Lower middle income,IDA
LT,Lithuania,1960,2.56,69.8473170731707,2778550,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1961,2.53,70.1026829268293,2823550,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1962,2.45,69.0953658536585,2863350,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1963,2.35,70.2043902439024,2898950,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1964,2.28,71.5090243902439,2935200,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1965,2.23,71.3251219512195,2971450,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1966,2.22,71.520243902439,3008050,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1967,2.23,71.6039024390244,3044400,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1968,2.24,71.3136585365854,3078850,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1969,2.3,70.9285365853659,3107321,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1970,2.37,70.8043902439024,3139689,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1971,2.38,71.7353658536586,3179041,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1972,2.33,71.0246341463415,3213622,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1973,2.25,71.3321951219512,3244438,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1974,2.21,71.2441463414634,3273894,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1975,2.19,70.8673170731707,3301652,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1976,2.17,70.9580487804878,3328664,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1977,2.13,70.809512195122,3355036,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1978,2.09,70.6046341463415,3379514,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1979,2.04,70.4821951219512,3397842,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1980,2.03,70.4821951219512,3413202,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1981,1.98,70.4607317073171,3432947,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1982,1.99,70.8368292682927,3457179,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1983,2.04,70.7778048780488,3485192,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1984,2.09,70.32,3514205,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1985,2.1,70.5012195121951,3544543,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1986,2.14,72.0807317073171,3578914,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1987,2.16,71.9346341463415,3616367,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1988,2.09,71.7621951219512,3655049,,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1989,1.98,71.4253658536585,3684255,,99.70846556,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1990,2.03,71.1607317073171,3697838,2841.30756236628,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1991,1.97,70.3641463414634,3704134,2777.17362445149,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1992,1.89,70.2343902439025,3700114,2314.06681710043,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1993,1.67,68.9104878048781,3682613,2016.12221657549,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1994,1.57,68.530243902439,3657144,1902.75169635275,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1995,1.55,69.0063414634147,3629102,2178.19609120596,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1996,1.49,70.1080487804878,3601613,2339.67391832493,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1997,1.47,70.9090243902439,3575137,2833.09422827713,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1998,1.46,71.219512195122,3549331,3170.7524601115,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,1999,1.46,71.5707317073171,3524238,3113.11977227418,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2000,1.39,72.0195121951219,3499536,3267.34744263239,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2001,1.3,71.6585365853659,3481292,3492.73344493941,99.74238274,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2002,1.24,71.7609756097561,3469070,4082.92399458641,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2003,1.26,72.0609756097561,3454205,5387.26272950741,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2004,1.26,71.9609756097561,3435591,6564.09422846215,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2005,1.27,71.2536585365854,3414304,7603.96677648003,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2006,1.31,71.0560975609756,3394082,8864.99230074561,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2007,1.35,70.9,3375618,11584.2411820974,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2008,1.47,71.8121951219512,3358115,14071.2651081544,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2009,1.55,72.9146341463415,3339456,11033.5884564141,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2010,1.55,73.2682926829268,3286820,11046.0518513662,99.78012,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2011,1.76,73.5634146341464,3030173,14148.3911548628,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LT,Lithuania,2012,,,2985509,14150.194285186,,LTU,Europe & Central Asia (all income levels),Vilnius,25.2799,54.6896,Upper middle income,Not classified
LU,Luxembourg,1960,2.28,68.3215609756098,313970,2242.0158166161,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1961,,68.6125853658537,316845,2222.36636636277,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1962,2.369,68.8736585365854,320750,2311.79884893619,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1963,,69.0993170731707,324100,2441.03855530008,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1964,2.34,69.2879756097561,327750,2755.63311653279,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1965,2.42,69.4386341463415,331500,2780.09271886584,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1966,2.34,69.5537073170732,333895,2900.43321843978,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1967,2.24,69.6441463414634,334995,2909.66062936858,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1968,2.12,69.7204390243902,335850,3175.36736882691,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1969,2.02,69.7930731707317,337500,3658.90068296888,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1970,1.98,69.8755609756098,339171,4260.99115386511,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1971,1.92,69.9779024390244,342421,4397.1722322215,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1972,1.72,70.1051463414634,346600,5439.43427175202,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1973,1.52,70.2614146341463,350450,7383.02955542829,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1974,1.55,70.4477804878049,355050,8889.44918632728,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1975,1.55,70.6633902439025,358950,8626.31252945135,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1976,,70.9039268292683,360731,9408.89376637773,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1977,1.45,71.1594390243903,361358,10395.9594228338,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1978,1.49,71.4219024390244,362007,12922.0505483937,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1979,1.48,71.6892682926829,362856,15073.2928202437,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1980,1.5,71.9602682926829,364150,16388.6429329566,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1981,1.55,72.2386585365854,365225,13717.8745588153,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1982,1.49,72.5257073170732,365525,12482.4614923959,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1983,1.44,72.8232926829268,365622,12267.3857923907,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1984,1.43,73.1264390243903,365998,12022.4236497196,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1985,1.38,73.4333170731707,366706,12374.3903846176,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1986,1.44,73.7366829268293,368355,17993.4451463591,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1987,1.4,74.0328536585366,370750,22250.001617706,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1988,1.51,74.318512195122,373450,25002.002639204,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1989,1.52,74.5916829268293,377100,26388.6625782725,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1990,1.62,74.8532926829268,381850,33177.0549472523,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1991,1.6,75.4634146341463,387000,35439.2484251255,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1992,1.67,75.7707317073171,392175,39229.8205349403,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1993,1.69,75.7121951219512,397475,39721.4107737442,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1994,1.72,76.3707317073171,402925,43554.5968762407,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1995,1.68,76.5121951219512,408625,50592.5277393933,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1996,1.76,76.519512195122,414225,49681.0986648863,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1997,1.71,76.880487804878,419450,44139.7876259657,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1998,1.68,77.0170731707317,424700,45565.1579010337,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,1999,1.74,77.7707317073171,430475,49213.9670934467,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2000,1.76,77.8731707317073,436300,46453.2457786449,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2001,1.66,77.8243902439025,441525,45743.4301771101,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2002,1.63,77.9658536585366,446175,50582.8285433188,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2003,1.62,77.7268292682927,451630,64531.9894444048,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2004,1.66,79.1219512195122,458095,74388.7086269173,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2005,1.63,79.4317073170732,465158,80925.2199910031,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2006,1.65,79.2878048780488,472637,90015.5277959145,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2007,1.61,79.3829268292683,479993,106919.531389884,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2008,1.61,80.5390243902439,488650,112028.527487542,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2009,1.59,80.6365853658537,497783,100541.237323632,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2010,1.63,80.6317073170732,506953,103574.171258687,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2011,1.52,80.9878048780488,518347,114210.815020311,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LU,Luxembourg,2012,,,531441,107475.947894486,,LUX,Europe & Central Asia (all income levels),Luxembourg,6.1296,49.61,High income: OECD,Not classified
LV,Latvia,1960,1.94,69.7868292682927,2120979,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1961,1.94,70.0324390243903,2152681,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1962,1.91,69.430487804878,2181586,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1963,1.85,69.8290243902439,2210919,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1964,1.79,71.0280487804878,2240623,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1965,1.74,70.7265853658537,2265919,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1966,1.76,70.7073170731707,2283217,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1967,1.8,70.3939024390244,2301220,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1968,1.83,70.0429268292683,2323619,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1969,1.88,69.7968292682927,2343173,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1970,1.96,69.8353658536586,2359164,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1971,2,70.1646341463415,2376389,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1972,2,69.8787804878049,2395674,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1973,1.98,69.8134146341464,2415819,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1974,1.97,69.7409756097561,2437186,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1975,1.96,68.9253658536585,2456130,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1976,1.93,69.0478048780488,2470989,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1977,1.89,69.1046341463415,2485073,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1978,1.87,68.9878048780488,2497921,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1979,1.87,68.4956097560976,2505953,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1980,1.86,68.8085365853659,2511701,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1981,1.88,68.7863414634146,2519421,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1982,1.97,69.3282926829268,2531080,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1983,2.07,69.1190243902439,2546011,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1984,2.09,69.1629268292683,2562047,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1985,2.08,69.2914634146342,2578873,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1986,2.12,70.6224390243903,2599892,,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1987,2.15,70.6929268292683,2626583,2176.15573270589,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1988,2.11,70.6153658536585,2653434,2572.89650278357,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1989,2.05,70.1553658536586,2666955,2883.5565613768,99.82091651,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1990,2.02,69.2731707317073,2663151,2796.31265998635,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1991,1.86,69.0324390243903,2650581,2549.03293417349,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1992,1.73,68.3960975609756,2614338,1854.4108574766,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1993,1.51,66.7226829268293,2563290,1743.06741387124,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1994,1.39,65.6643902439025,2520742,2007.68453536886,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1995,1.25,66.3912195121951,2485056,2106.88200936784,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1996,1.16,68.7765853658537,2457222,2273.01105987543,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1997,1.11,69.3492682926829,2432851,2521.00690907653,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1998,1.09,69.0121951219512,2410019,2745.60394803609,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,1999,1.16,69.7429268292683,2390482,3048.97693122183,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2000,1.24,70.3146341463415,2372985,3300.93465630486,99.78330803,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2001,1.21,70.7609756097561,2355011,3529.94009096824,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2002,1.23,70.9609756097561,2338624,3983.01910868396,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2003,1.29,71.2658536585366,2325342,4810.66982866443,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2004,1.24,72.0268292682927,2312819,5950.1281963667,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2005,1.31,71.3560975609756,2300512,6973.16094254957,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2006,1.35,70.8658536585366,2287948,8713.06795312493,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2007,1.41,71.019512195122,2276100,12638.1472877512,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2008,1.44,72.419512195122,2266094,14857.8866192073,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2009,1.31,73.0804878048781,2254834,11475.6923347794,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2010,1.17,73.4829268292683,2239008,10723.3562631249,99.74219,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2011,1.34,73.5756097560976,2058184,13837.6055627756,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LV,Latvia,2012,,,2025473,14008.5093230183,,LVA,Europe & Central Asia (all income levels),Riga,24.1048,56.9465,Upper middle income,Not classified
LY,Libya,1960,7.057,46.6787317073171,1428435,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1961,7.103,47.1752195121951,1478580,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1962,7.156,47.6686829268293,1532042,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1963,7.214,48.1600975609756,1588755,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1964,7.275,48.6494634146341,1648635,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1965,7.338,49.1322682926829,1711637,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1966,7.399,49.6000243902439,1777725,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1967,7.455,50.055756097561,1846963,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1968,7.505,50.5074634146342,1919537,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1969,7.545,50.9696829268293,1995704,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1970,7.573,51.4664390243903,2075651,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1971,7.586,52.024756097561,2159518,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
LY,Libya,1972,7.584,52.6626097560976,2247280,,,LBY,Middle East & North Africa (all income levels),Tripoli,13.1072,32.8578,Upper middle income,IBRD
